x     I i class
0.252	3	1	a
0.258	2	1	a
0.264	2	0	a
0.27	2	0	a
0.276	3	0	a
0.282	3	0	a
0.288	4	1	a
0.294	4	1	a
0.3	4	2	a
0.306	5	2	a
0.312	4	2	a
0.318	4	2	a
0.324	3	2	a
0.33	3	1	a
0.336	3	1	a
0.342	3	1	a
0.348	2	0	a
0.354	3	0	a
0.36	3	0	a
0.366	4	0	a
0.372	4	0	a
0.378	3	1	a
0.384	4	1	a
0.39	3	1	a
0.396	4	1	a
0.402	3	1	a
0.408	3	1	a
0.414	4	1	a
0.42	3	1	a
0.426	3	1	a
0.432	2	0	a
0.438	3	0	a
0.444	3	0	a
0.45	3	0	a
0.456	3	0	a
0.462	3	0	a
0.468	3	0	a
0.474	3	1	a
0.48	3	1	a
0.486	3	1	a
0.492	3	1	a
0.498	2	1	a
0.504	3	1	a
0.51	2	1	a
0.516	2	0	a
0.522	2	0	a
0.528	2	0	a
0.534	2	0	a
0.54	3	0	a
0.546	3	0	a
0.552	3	0	a
0.558	3	0	a
0.564	3	0	a
0.57	2	0	a
0.576	3	1	a
0.582	3	1	a
0.588	2	1	a
0.594	3	1	a
0.6	3	0	a
0.606	3	0	a
0.612	2	0	a
0.618	3	0	a
0.624	3	0	a
0.63	2	0	a
0.636	3	0	a
0.642	3	0	a
0.648	2	0	a
0.654	3	0	a
0.66	3	0	a
0.666	2	0	a
0.672	3	0	a
0.678	2	0	a
0.684	2	0	a
0.69	2	0	a
0.696	2	0	a
0.702	2	0	a
0.708	2	0	a
0.714	2	0	a
0.72	2	0	a
0.726	2	0	a
0.732	3	0	a
0.738	4	0	a
0.744	2	0	a
0.75	2	0	a
0.756	2	0	a
0.762	2	0	a
0.768	2	0	a
0.774	3	0	a
0.78	3	0	a
0.786	2	0	a
0.792	2	0	a
0.798	3	0	a
0.804	2	0	a
0.81	2	0	a
0.816	2	0	a
0.822	2	0	a
0.828	2	0	a
0.834	3	0	a
0.84	2	0	a
0.846	3	0	a
0.852	2	0	a
0.858	2	0	a
0.864	3	0	a
0.87	2	0	a
0.876	2	0	a
0.882	2	0	a
0.888	3	0	a
0.894	3	0	a
0.9	2	0	a
0.906	2	0	a
0.912	3	0	a
0.918	2	0	a
0.924	2	0	a
0.93	3	0	a
0.936	2	0	a
0.942	2	0	a
0.948	2	0	a
0.954	2	0	a
0.96	2	0	a
0.966	3	0	a
0.972	2	0	a
0.978	2	0	a
0.984	3	0	a
0.99	3	0	a
0.996	3	0	a
1.002	3	0	a
1.008	3	0	a
1.014	1	0	a
1.02	2	0	a
1.026	3	0	a
1.032	2	0	a
1.038	2	0	a
1.044	3	0	a
1.05	2	0	a
1.056	2	0	a
1.062	2	0	a
1.068	2	0	a
1.074	2	0	a
1.08	2	0	a
1.086	2	0	a
1.092	2	0	a
1.098	2	0	a
1.104	2	0	a
1.11	2	0	a
1.116	2	0	a
1.122	3	0	a
1.128	2	0	a
1.134	3	0	a
1.14	2	0	a
1.146	2	0	a
1.152	2	0	a
1.158	2	0	a
1.164	2	0	a
1.17	2	0	a
1.176	3	0	a
1.182	3	0	a
1.188	3	0	a
1.194	2	0	a
1.2	2	0	a
1.206	3	0	a
1.212	2	0	a
1.218	3	0	a
1.224	2	0	a
1.23	2	0	a
1.236	2	0	a
1.242	2	0	a
1.248	2	0	a
1.254	2	0	a
1.26	2	0	a
1.266	2	0	a
1.272	2	0	a
1.278	2	0	a
1.284	2	0	a
1.29	2	0	a
1.296	2	0	a
1.302	2	0	a
1.308	2	0	a
1.314	3	0	a
1.32	3	0	a
1.326	3	0	a
1.332	3	0	a
1.338	3	0	a
1.344	2	0	a
1.35	3	0	a
1.356	2	0	a
1.362	2	0	a
1.368	3	0	a
1.374	3	0	a
1.38	2	0	a
1.386	2	0	a
1.392	2	0	a
1.398	2	0	a
1.404	2	0	a
1.41	2	0	a
1.416	3	0	a
1.422	2	0	a
1.428	3	0	a
1.434	3	0	a
