x     I i class
-1.44	2	0	a
-1.434	2	0	a
-1.428	2	0	a
-1.422	1	0	a
-1.416	1	0	a
-1.41	1	0	a
-1.404	2	0	a
-1.398	1	0	a
-1.392	2	0	a
-1.386	2	0	a
-1.38	2	0	a
-1.374	2	0	a
-1.368	2	0	a
-1.362	2	0	a
-1.356	2	0	a
-1.35	2	0	a
-1.344	1	0	a
-1.338	1	0	a
-1.332	2	0	a
-1.326	1	0	a
-1.32	1	0	a
-1.314	2	0	a
-1.308	2	0	a
-1.302	2	0	a
-1.296	1	0	a
-1.29	2	0	a
-1.284	2	0	a
-1.278	2	0	a
-1.272	2	0	a
-1.266	1	0	a
-1.26	1	0	a
-1.254	1	0	a
-1.248	2	0	a
-1.242	2	0	a
-1.236	2	0	a
-1.23	2	0	a
-1.224	2	0	a
-1.218	2	0	a
-1.212	2	0	a
-1.206	1	0	a
-1.2	2	0	a
-1.194	2	0	a
-1.188	1	0	a
-1.182	2	0	a
-1.176	2	0	a
-1.17	2	0	a
-1.164	2	0	a
-1.158	2	0	a
-1.152	1	0	a
-1.146	2	0	a
-1.14	2	0	a
-1.134	2	0	a
-1.128	2	0	a
-1.122	2	0	a
-1.116	2	0	a
-1.11	2	0	a
-1.104	2	0	a
-1.098	3	0	a
-1.092	2	0	a
-1.086	2	0	a
-1.08	2	0	a
-1.074	2	0	a
-1.068	2	0	a
-1.062	2	0	a
-1.056	2	0	a
-1.05	1	0	a
-1.044	2	0	a
-1.038	2	0	a
-1.032	1	0	a
-1.026	2	0	a
-1.02	2	0	a
-1.014	2	0	a
-1.008	2	0	a
-1.002	2	0	a
-0.996	2	0	a
-0.99	2	0	a
-0.984	2	0	a
-0.978	2	0	a
-0.972	2	0	a
-0.966	2	0	a
-0.96	2	0	a
-0.954	2	0	a
-0.948	2	0	a
-0.942	2	0	a
-0.936	2	0	a
-0.93	2	0	a
-0.924	1	0	a
-0.918	2	0	a
-0.912	2	0	a
-0.906	2	0	a
-0.9	1	0	a
-0.894	2	0	a
-0.888	2	0	a
-0.882	2	0	a
-0.876	2	0	a
-0.87	2	0	a
-0.864	3	0	a
-0.858	2	0	a
-0.852	2	0	a
-0.846	3	0	a
-0.84	2	0	a
-0.834	2	0	a
-0.828	2	0	a
-0.822	3	0	a
-0.816	3	1	a
-0.81	2	1	a
-0.804	2	1	a
-0.798	2	1	a
-0.792	3	1	a
-0.786	2	1	a
-0.78	2	0	a
-0.774	2	0	a
-0.768	2	0	a
-0.762	3	0	a
-0.756	2	0	a
-0.75	2	0	a
-0.744	2	0	a
-0.738	2	0	a
-0.732	2	0	a
-0.726	3	0	a
-0.72	2	0	a
-0.714	2	0	a
-0.708	1	0	a
-0.702	2	1	a
-0.696	2	1	a
-0.69	2	1	a
-0.684	2	1	a
-0.678	2	1	a
-0.672	2	1	a
-0.666	2	1	a
-0.66	2	1	a
-0.654	2	1	a
-0.648	3	0	a
-0.642	3	0	a
-0.636	3	0	a
-0.63	3	0	a
-0.624	3	0	a
-0.618	2	0	a
-0.612	3	0	a
-0.606	2	0	a
-0.6	2	0	a
-0.594	2	0	a
-0.588	2	0	a
-0.582	2	1	a
-0.576	2	1	a
-0.57	2	1	a
-0.564	2	1	a
-0.558	2	1	a
-0.552	3	1	a
-0.546	2	1	a
-0.54	2	1	a
-0.534	4	1	a
-0.528	3	1	a
-0.522	3	1	a
-0.516	3	0	a
-0.51	3	0	a
-0.504	3	0	a
-0.498	2	0	a
-0.492	3	0	a
-0.486	2	0	a
-0.48	3	0	a
-0.474	2	0	a
-0.468	2	1	a
-0.462	2	1	a
-0.456	2	1	a
-0.45	2	2	a
-0.444	2	2	a
-0.438	3	2	a
-0.432	2	2	a
-0.426	3	2	a
-0.42	3	2	a
-0.414	4	2	a
-0.408	4	2	a
-0.402	4	1	a
-0.396	4	1	a
-0.39	3	1	a
-0.384	3	0	a
-0.378	3	0	a
-0.372	3	0	a
-0.366	3	0	a
-0.36	2	0	a
-0.354	3	0	a
-0.348	2	1	a
-0.342	2	1	a
-0.336	3	2	a
-0.33	3	3	a
-0.324	3	3	a
-0.318	4	4	a
-0.312	4	4	a
-0.306	5	4	a
-0.3	5	4	a
-0.294	6	4	a
-0.288	5	4	a
-0.282	5	3	a
-0.276	5	2	a
-0.27	5	2	a
-0.264	5	1	a
-0.258	3	1	a
-0.252	3	0	a
-0.246	2	0	a
-0.24	2	0	a
-0.234	2	1	a
-0.228	2	2	a
-0.222	3	3	a
-0.216	4	4	a
-0.21	5	6	a
-0.204	7	7	a
-0.198	8	9	a
-0.192	10	10	a
-0.186	12	11	a
-0.18	12	12	a
-0.174	13	12	a
-0.168	13	11	a
-0.162	14	10	a
-0.156	13	9	a
-0.15	11	7	a
-0.144	9	5	a
-0.138	8	3	a
-0.132	6	1	a
-0.126	4	0	a
-0.12	4	0	a
-0.114	3	2	a
-0.108	5	5	a
-0.102	8	10	a
-0.096	13	17	a
-0.09	22	27	a
-0.084	32	39	a
-0.078	46	54	a
-0.072	60	70	a
-0.066	78	89	a
-0.06	97	109	a
-0.054	119	130	a
-0.048	143	151	a
-0.042	160	171	a
-0.036	181	191	a
-0.03	201	209	a
-0.024	218	225	a
-0.018	234	238	a
-0.012	240	247	a
-0.006	248	253	a
0	251	255	a
0.006	247	253	a
0.012	240	247	a
0.018	232	238	a
0.024	219	225	a
0.03	199	209	a
0.036	179	191	a
0.042	162	171	a
0.048	139	151	a
0.054	115	130	a
0.06	98	109	a
0.066	77	89	a
0.072	61	70	a
0.078	43	54	a
0.084	30	39	a
0.09	21	27	a
0.096	13	17	a
0.102	9	10	a
0.108	5	5	a
0.114	3	2	a
0.12	3	0	a
0.126	5	0	a
0.132	6	1	a
0.138	8	3	a
0.144	10	5	a
0.15	11	7	a
0.156	13	9	a
0.162	14	10	a
0.168	13	11	a
0.174	12	12	a
0.18	13	12	a
0.186	11	11	a
0.192	9	10	a
0.198	7	9	a
0.204	5	7	a
0.21	5	6	a
0.216	4	4	a
0.222	3	3	a
0.228	2	2	a
0.234	2	1	a
0.24	2	0	a
0.246	3	0	a
0.252	3	0	a
0.258	4	1	a
0.264	5	1	a
0.27	5	2	a
0.276	5	2	a
0.282	6	3	a
0.288	5	4	a
0.294	6	4	a
0.3	5	4	a
0.306	5	4	a
0.312	5	4	a
0.318	3	4	a
0.324	4	3	a
0.33	3	3	a
0.336	2	2	a
0.342	2	1	a
0.348	3	1	a
0.354	2	0	a
0.36	2	0	a
0.366	2	0	a
0.372	4	0	a
0.378	3	0	a
0.384	4	0	a
0.39	4	1	a
0.396	4	1	a
0.402	4	1	a
0.408	4	2	a
0.414	4	2	a
0.42	3	2	a
0.426	2	2	a
0.432	3	2	a
0.438	2	2	a
0.444	2	2	a
0.45	2	2	a
0.456	2	1	a
0.462	1	1	a
0.468	1	1	a
0.474	2	0	a
0.48	2	0	a
0.486	3	0	a
0.492	3	0	a
0.498	3	0	a
0.504	3	0	a
0.51	3	0	a
0.516	3	0	a
0.522	3	1	a
0.528	2	1	a
0.534	3	1	a
0.54	3	1	a
0.546	3	1	a
0.552	3	1	a
0.558	2	1	a
0.564	2	1	a
0.57	2	1	a
0.576	1	1	a
0.582	2	1	a
0.588	2	0	a
0.594	2	0	a
0.6	2	0	a
0.606	2	0	a
0.612	3	0	a
0.618	4	0	a
0.624	3	0	a
0.63	2	0	a
0.636	3	0	a
0.642	3	0	a
0.648	2	0	a
0.654	2	1	a
0.66	2	1	a
0.666	2	1	a
0.672	2	1	a
0.678	2	1	a
0.684	2	1	a
0.69	1	1	a
0.696	2	1	a
0.702	2	1	a
0.708	2	0	a
0.714	2	0	a
0.72	2	0	a
0.726	1	0	a
0.732	3	0	a
0.738	2	0	a
0.744	2	0	a
0.75	2	0	a
0.756	2	0	a
0.762	3	0	a
0.768	2	0	a
0.774	2	0	a
0.78	2	0	a
0.786	2	1	a
0.792	2	1	a
0.798	2	1	a
0.804	2	1	a
0.81	2	1	a
0.816	2	1	a
0.822	2	0	a
0.828	1	0	a
0.834	2	0	a
0.84	3	0	a
0.846	2	0	a
0.852	2	0	a
0.858	2	0	a
0.864	2	0	a
0.87	2	0	a
0.876	3	0	a
0.882	2	0	a
0.888	2	0	a
0.894	2	0	a
0.9	2	0	a
0.906	2	0	a
0.912	2	0	a
0.918	2	0	a
0.924	2	0	a
0.93	2	0	a
0.936	2	0	a
0.942	2	0	a
0.948	2	0	a
0.954	2	0	a
0.96	2	0	a
0.966	2	0	a
0.972	2	0	a
0.978	2	0	a
0.984	3	0	a
0.99	2	0	a
0.996	2	0	a
1.002	2	0	a
1.008	2	0	a
1.014	2	0	a
1.02	3	0	a
1.026	2	0	a
1.032	2	0	a
1.038	2	0	a
1.044	2	0	a
1.05	3	0	a
1.056	2	0	a
1.062	2	0	a
1.068	2	0	a
1.074	2	0	a
1.08	2	0	a
1.086	2	0	a
1.092	2	0	a
1.098	2	0	a
1.104	2	0	a
1.11	2	0	a
1.116	2	0	a
1.122	2	0	a
1.128	1	0	a
1.134	2	0	a
1.14	2	0	a
1.146	2	0	a
1.152	1	0	a
1.158	2	0	a
1.164	2	0	a
1.17	2	0	a
1.176	2	0	a
1.182	2	0	a
1.188	2	0	a
1.194	2	0	a
1.2	2	0	a
1.206	2	0	a
1.212	2	0	a
1.218	2	0	a
1.224	2	0	a
1.23	2	0	a
1.236	2	0	a
1.242	2	0	a
1.248	2	0	a
1.254	2	0	a
1.26	2	0	a
1.266	1	0	a
1.272	2	0	a
1.278	1	0	a
1.284	2	0	a
1.29	1	0	a
1.296	2	0	a
1.302	2	0	a
1.308	1	0	a
1.314	2	0	a
1.32	2	0	a
1.326	2	0	a
1.332	2	0	a
1.338	2	0	a
1.344	2	0	a
1.35	2	0	a
1.356	2	0	a
1.362	2	0	a
1.368	2	0	a
1.374	2	0	a
1.38	2	0	a
1.386	2	0	a
1.392	2	0	a
1.398	2	0	a
1.404	1	0	a
1.41	2	0	a
1.416	2	0	a
1.422	2	0	a
1.428	2	0	a
1.434	2	0	a
