x     I i class
-240	3	0	a
-239	3	0	a
-238	2	0	a
-237	2	0	a
-236	3	0	a
-235	3	0	a
-234	2	0	a
-233	2	0	a
-232	2	0	a
-231	2	0	a
-230	2	0	a
-229	2	0	a
-228	2	0	a	
-227	3	0	a
-226	2	0	a
-225	2	0	a
-224	2	0	a
-223	2	0	a
-222	2	0	a
-221	2	0	a
-220	2	0	a
-219	2	0	a
-218	2	0	a
-217	3	0	a
-216	2	0	a
-215	3	0	a
-214	3	0	a
-213	2	0	a
-212	3	0	a
-211	2	0	a
-210	3	0	a
-209	2	0	a
-208	3	0	a
-207	3	1	a
-206	3	1	a
-205	3	1	a
-204	3	1	a
-203	3	1	a
-202	3	1	a
-201	3	1	a
-200	3	1	a
-199	3	1	a
-198	2	1	a
-197	3	1	a
-196	4	1	a
-195	3	1	a
-194	3	1	a
-193	3	1	a
-192	3	1	a
-191	3	1	a
-190	4	1	a
-189	4	1	a
-188	3	1	a
-187	3	1	a
-186	4	1	a
-185	3	1	a
-184	3	1	a
-183	3	1	a
-182	3	1	a
-181	3	1	a
-180	3	1	a
-179	3	1	a
-178	3	1	a
-177	4	1	a
-176	3	1	a
-175	3	1	a
-174	3	1	a
-173	3	1	a
-172	2	1	a
-171	3	0	a
-170	3	0	a
-169	3	0	a
-168	2	0	a
-167	3	0	a
-166	3	0	a
-165	2	0	a
-164	2	0	a
-163	2	0	a
-162	3	0	a
-161	3	0	a
-160	2	0	a
-159	2	0	a
-158	2	0	a
-157	2	0	a
-156	2	0	a
-155	2	0	a
-154	2	0	a
-153	2	0	a
-152	2	0	a
-151	3	0	a
-150	2	0	a
-149	2	0	a
-148	2	0	a
-147	3	1	a
-146	2	1	a
-145	3	1	a
-144	3	1	a
-143	2	1	a
-142	3	1	a
-141	3	1	a
-140	3	1	a
-139	3	2	a
-138	4	2	a
-137	4	2	a
-136	4	2	a
-135	4	2	a
-134	5	2	a
-133	4	3	a
-132	5	3	a
-131	5	3	a
-130	5	3	a
-129	5	3	a
-128	5	3	a
-127	5	4	a
-126	6	4	a
-125	6	4	a
-124	5	4	a
-123	6	4	a
-122	6	4	a
-121	6	4	a
-120	6	4	a
-119	6	4	a
-118	6	4	a
-117	6	4	a
-116	6	4	a
-115	6	4	a
-114	6	4	a
-113	5	4	a
-112	6	4	a
-111	5	4	a
-110	5	4	a
-109	5	4	a
-108	5	4	a
-107	5	4	a
-106	5	3	a
-105	5	3	a
-104	5	3	a
-103	4	3	a
-102	4	2	a
-101	5	2	a
-100	4	2	a
-99	4	2	a
-98	4	1	a
-97	4	1	a
-96	3	1	a
-95	3	1	a
-94	3	1	a
-93	3	0	a
-92	3	0	a
-91	3	0	a
-90	3	0	a
-89	3	0	a
-88	3	0	a
-87	3	0	a
-86	3	0	a
-85	3	0	a
-84	3	1	a
-83	4	1	a
-82	4	1	a
-81	5	2	a
-80	6	2	a
-79	6	3	a
-78	7	4	a
-77	8	5	a
-76	9	5	a
-75	10	7	a
-74	11	8	a
-73	13	9	a
-72	13	10	a
-71	15	12	a
-70	17	14	a
-69	18	16	a
-68	20	18	a
-67	23	20	a
-66	25	22	a
-65	27	24	a
-64	29	27	a
-63	32	30	a
-62	35	33	a
-61	39	36	a
-60	41	39	a
-59	46	42	a
-58	49	45	a
-57	52	49	a
-56	56	53	a
-55	59	57	a
-54	63	61	a
-53	68	65	a
-52	72	69	a
-51	76	74	a
-50	82	78	a
-49	88	83	a
-48	91	88	a
-47	97	93	a
-46	101	98	a
-45	106	103	a
-44	109	108	a
-43	115	113	a
-42	121	118	a
-41	127	123	a
-40	132	129	a
-39	138	134	a
-38	144	140	a
-37	148	145	a
-36	156	150	a
-35	159	156	a
-34	166	161	a
-33	169	166	a
-32	176	172	a
-31	179	177	a
-30	180	182	a
-29	191	187	a
-28	194	192	a
-27	201	197	a
-26	204	201	a
-25	209	206	a
-24	212	210	a
-23	212	215	a
-22	219	219	a
-21	224	223	a
-20	229	226	a
-19	230	230	a
-18	236	233	a
-17	239	236	a
-16	237	239	a
-15	242	242	a
-14	243	244	a
-13	244	247	a
-12	248	248	a
-11	250	250	a
-10	253	252	a
-9	251	253	a
-8	255	254	a
-7	249	254	a
-6	254	255	a
-5	254	255	a
-4	254	255	a
-3	255	254	a
-2	255	254	a
-1	255	253	a
0	252	252	a
1	252	250	a
2	252	248	a
3	250	247	a
4	249	244	a
5	245	242	a
6	244	239	a
7	236	236	a
8	237	233	a
9	229	230	a
10	235	226	a
11	226	223	a
12	222	219	a
13	214	215	a
14	214	210	a
15	210	206	a
16	203	201	a
17	200	197	a
18	195	192	a
19	189	187	a
20	188	182	a
21	180	177	a
22	175	172	a
23	170	166	a
24	164	161	a
25	161	156	a
26	155	150	a
27	150	145	a
28	145	140	a
29	137	134	a
30	135	129	a
31	126	123	a
32	121	118	a
33	117	113	a
34	113	108	a
35	102	103	a
36	100	98	a
37	94	93	a
38	90	88	a
39	84	83	a
40	82	78	a
41	75	74	a
42	73	69	a
43	68	65	a
44	61	61	a
45	60	57	a
46	54	53	a
47	51	49	a
48	48	45	a
49	43	42	a
50	41	39	a
51	38	36	a
52	36	33	a
53	33	30	a
54	30	27	a
55	27	24	a
56	25	22	a
57	22	20	a
58	21	18	a
59	20	16	a
60	17	14	a
61	15	12	a
62	14	10	a
63	12	9	a
64	11	8	a
65	10	7	a
66	10	5	a
67	8	5	a
68	7	4	a
69	6	3	a
70	5	2	a
71	5	2	a
72	5	1	a
73	5	1	a
74	4	1	a
75	3	0	a
76	3	0	a
77	3	0	a
78	2	0	a
79	2	0	a
80	3	0	a
81	3	0	a
82	3	0	a
83	3	0	a
84	3	1	a
85	3	1	a
86	3	1	a
87	3	1	a
88	3	1	a
89	3	2	a
90	3	2	a
91	4	2	a
92	4	2	a
93	3	3	a
94	4	3	a
95	4	3	a
96	5	3	a
97	5	4	a
98	5	4	a
99	6	4	a
100	5	4	a
101	5	4	a
102	6	4	a
103	5	4	a
104	5	4	a
105	5	4	a
106	6	4	a
107	5	4	a
108	6	4	a
109	5	4	a
110	5	4	a
111	5	4	a
112	5	4	a
113	5	4	a
114	5	4	a
115	6	4	a
116	5	4	a
117	5	4	a
118	5	3	a
119	4	3	a
120	5	3	a
121	4	3	a
122	4	3	a
123	4	3	a
124	4	2	a
125	3	2	a
126	3	2	a
127	4	2	a
128	3	2	a
129	3	2	a
130	4	1	a
131	3	1	a
132	2	1	a
133	3	1	a
134	3	1	a
135	2	1	a
136	3	1	a
137	3	1	a
138	3	0	a
139	3	0	a
140	3	0	a
141	3	0	a
142	3	0	a
143	2	0	a
144	3	0	a
145	2	0	a
146	3	0	a
147	2	0	a
148	2	0	a
149	3	0	a
150	2	0	a
151	3	0	a
152	2	0	a
153	2	0	a
154	2	0	a
155	2	0	a
156	3	0	a
157	3	0	a
158	3	0	a
159	2	0	a
160	3	0	a
161	3	0	a
162	3	1	a
163	3	1	a
164	3	1	a
165	3	1	a
166	2	1	a
167	3	1	a
168	3	1	a
169	3	1	a
170	3	1	a
171	3	1	a
172	3	1	a
173	3	1	a
174	3	1	a
175	3	1	a
176	3	1	a
177	3	1	a
178	3	1	a
179	3	1	a
180	3	1	a
181	3	1	a
182	3	1	a
183	3	1	a
184	2	1	a
185	3	1	a
186	3	1	a
187	3	1	a
188	3	1	a
189	3	1	a
190	3	1	a
191	3	1	a
192	3	1	a
193	2	1	a
194	3	1	a
195	2	1	a
196	3	1	a
197	2	1	a
198	2	0	a
199	3	0	a
200	3	0	a
201	3	0	a
202	2	0	a
203	3	0	a
204	2	0	a
205	2	0	a
206	3	0	a
207	2	0	a
208	2	0	a
209	2	0	a
210	2	0	a
211	2	0	a
212	2	0	a
213	2	0	a
214	3	0	a
215	3	0	a
216	2	0	a
217	2	0	a
218	2	0	a
219	2	0	a
220	2	0	a
221	2	0	a
222	2	0	a
223	2	0	a
224	2	0	a
225	2	0	a
226	3	0	a
227	3	0	a
228	3	0	a
229	2	0	a
230	3	0	a
231	3	0	a
232	2	0	a
233	3	0	a
234	2	0	a
235	3	0	a
236	3	0	a
237	3	0	a
238	3	0	a
239	3	0	a
