5.410822e+00,7.908711e-01,7.904505e-01,-2.071066e-01,-2.095495e-01,4.206356e-04,2.442854e-03,7.906608e-01,-2.083281e-01,3.761845e-04,5.828823e-03
5.591182e+00,7.908167e-01,7.903675e-01,-2.070235e-01,-2.096325e-01,4.492100e-04,2.609027e-03,7.905921e-01,-2.083280e-01,4.017742e-04,6.222858e-03
5.771543e+00,7.907604e-01,7.902817e-01,-2.069376e-01,-2.097183e-01,4.787298e-04,2.780729e-03,7.905210e-01,-2.083280e-01,4.282152e-04,6.629676e-03
5.951904e+00,7.907023e-01,7.901931e-01,-2.068489e-01,-2.098069e-01,5.091959e-04,2.957968e-03,7.904477e-01,-2.083279e-01,4.555089e-04,7.049262e-03
6.132265e+00,7.906424e-01,7.901018e-01,-2.067575e-01,-2.098982e-01,5.406092e-04,3.140751e-03,7.903721e-01,-2.083278e-01,4.836564e-04,7.481604e-03
6.312625e+00,7.905806e-01,7.900077e-01,-2.066632e-01,-2.099923e-01,5.729705e-04,3.329087e-03,7.902942e-01,-2.083278e-01,5.126590e-04,7.926687e-03
6.492986e+00,7.905171e-01,7.899108e-01,-2.065662e-01,-2.100892e-01,6.062808e-04,3.522985e-03,7.902139e-01,-2.083277e-01,5.425181e-04,8.384498e-03
6.673347e+00,7.904517e-01,7.898111e-01,-2.064664e-01,-2.101889e-01,6.405409e-04,3.722453e-03,7.901314e-01,-2.083276e-01,5.732350e-04,8.855020e-03
6.853707e+00,7.903845e-01,7.897087e-01,-2.063638e-01,-2.102913e-01,6.757520e-04,3.927501e-03,7.900466e-01,-2.083275e-01,6.048111e-04,9.338239e-03
7.034068e+00,7.903154e-01,7.896035e-01,-2.062584e-01,-2.103965e-01,7.119148e-04,4.138138e-03,7.899594e-01,-2.083275e-01,6.372478e-04,9.834140e-03
7.214429e+00,7.902445e-01,7.894955e-01,-2.061502e-01,-2.105045e-01,7.490305e-04,4.354373e-03,7.898700e-01,-2.083274e-01,6.705468e-04,1.034271e-02
7.394790e+00,7.901717e-01,7.893846e-01,-2.060391e-01,-2.106154e-01,7.871002e-04,4.576217e-03,7.897782e-01,-2.083272e-01,7.047093e-04,1.086392e-02
7.575150e+00,7.900972e-01,7.892710e-01,-2.059253e-01,-2.107290e-01,8.261248e-04,4.803679e-03,7.896841e-01,-2.083271e-01,7.397371e-04,1.139777e-02
7.755511e+00,7.900207e-01,7.891546e-01,-2.058086e-01,-2.108454e-01,8.661054e-04,5.036770e-03,7.895877e-01,-2.083270e-01,7.756318e-04,1.194423e-02
7.935872e+00,7.899424e-01,7.890354e-01,-2.056891e-01,-2.109646e-01,9.070433e-04,5.275501e-03,7.894889e-01,-2.083269e-01,8.123949e-04,1.250328e-02
8.116232e+00,7.898623e-01,7.889133e-01,-2.055668e-01,-2.110867e-01,9.489394e-04,5.519883e-03,7.893878e-01,-2.083267e-01,8.500282e-04,1.307492e-02
8.296593e+00,7.897803e-01,7.887885e-01,-2.054416e-01,-2.112115e-01,9.917951e-04,5.769926e-03,7.892844e-01,-2.083266e-01,8.885333e-04,1.365912e-02
